104.60, 0.151838
104.70, 0.151791
104.80, 0.151745
104.90, 0.151698
105.00, 0.151652
105.10, 0.151606
105.20, 0.151559
105.30, 0.151513
105.40, 0.151467
105.50, 0.151421
105.60, 0.151375
105.70, 0.151329
105.80, 0.151283
105.90, 0.151238
106.00, 0.151192
106.10, 0.151146
106.20, 0.151101
106.30, 0.151055
106.40, 0.151010
106.50, 0.150965
106.60, 0.150919
106.70, 0.150874
106.80, 0.150829
106.90, 0.150784
107.00, 0.150739
107.10, 0.150694
107.20, 0.150650
107.30, 0.150605
107.40, 0.150560
107.50, 0.150515
107.60, 0.150471
107.70, 0.150426
107.80, 0.150382
107.90, 0.150338
108.00, 0.150293
108.10, 0.150249
108.20, 0.150205
108.30, 0.150161
108.40, 0.150117
108.50, 0.150073
108.60, 0.150029
108.70, 0.149985
108.80, 0.149942
108.90, 0.149898
109.00, 0.149854
109.10, 0.149811
109.20, 0.149767
109.30, 0.149724
109.40, 0.149680
109.50, 0.149637
109.60, 0.149594
109.70, 0.149551
109.80, 0.149508
109.90, 0.149465
110.00, 0.149422
110.10, 0.149379
110.20, 0.149336
110.30, 0.149293
110.40, 0.149250
110.50, 0.149208
110.60, 0.149165
110.70, 0.149122
110.80, 0.149080
110.90, 0.149038
111.00, 0.148995
111.10, 0.148953
111.20, 0.148911
111.30, 0.148868
111.40, 0.148826
111.50, 0.148784
111.60, 0.148742
111.70, 0.148700
111.80, 0.148658
111.90, 0.148616
112.00, 0.148575
112.10, 0.148533
112.20, 0.148491
112.30, 0.148450
112.40, 0.148408
112.50, 0.148367
112.60, 0.148325
112.70, 0.148284
112.80, 0.148242
112.90, 0.148201
113.00, 0.148160
113.10, 0.148119
113.20, 0.148078
113.30, 0.148037
113.40, 0.147996
113.50, 0.147955
113.60, 0.147914
113.70, 0.147873
113.80, 0.147832
113.90, 0.147792
114.00, 0.147751
114.10, 0.147710
114.20, 0.147670
114.30, 0.147629
114.40, 0.147589
114.50, 0.147548
114.60, 0.147508
114.70, 0.147468
114.80, 0.147427
114.90, 0.147387
115.00, 0.147347
115.10, 0.147307
115.20, 0.147267
115.30, 0.147227
115.40, 0.147187
115.50, 0.147147
115.60, 0.147107
115.70, 0.147068
115.80, 0.147028
115.90, 0.146988
116.00, 0.146949
116.10, 0.146909
116.20, 0.146870
116.30, 0.146830
116.40, 0.146791
116.50, 0.146751
116.60, 0.146712
116.70, 0.146673
116.80, 0.146633
116.90, 0.146594
117.00, 0.146555
117.10, 0.146516
117.20, 0.146477
117.30, 0.146438
117.40, 0.146399
117.50, 0.146360
117.60, 0.146321
117.70, 0.146283
